"VAR","Variable","UNIT","Unit","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","1999","1999",59,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2000","2000",60,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2001","2001",68,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2002","2002",61,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2003","2003",73,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2004","2004",53,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2005","2005",57,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2006","2006",49,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2007","2007",47,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2008","2008",47,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2009","2009",50,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2010","2010",54,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2011","2011",50,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2012","2012",50,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NLD","Netherlands","2013","2013",56,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1960","1960",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1961","1961",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1962","1962",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1963","1963",6,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1964","1964",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1965","1965",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1966","1966",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1967","1967",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1968","1968",7,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1969","1969",9,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1970","1970",17,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1971","1971",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1972","1972",9,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1973","1973",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1974","1974",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1975","1975",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1976","1976",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1977","1977",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1978","1978",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1979","1979",21,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1980","1980",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1981","1981",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1982","1982",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1983","1983",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1984","1984",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1985","1985",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1986","1986",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1987","1987",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1988","1988",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1989","1989",15,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1990","1990",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1991","1991",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1992","1992",28,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1993","1993",19,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1994","1994",28,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1995","1995",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1996","1996",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1997","1997",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1998","1998",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","1999","1999",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2000","2000",22,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2001","2001",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2002","2002",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2003","2003",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2004","2004",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2005","2005",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2006","2006",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2007","2007",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2008","2008",19,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2009","2009",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2010","2010",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NZL","New Zealand","2011","2011",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1960","1960",4,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1961","1961",8,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1962","1962",5,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1963","1963",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1964","1964",8,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1965","1965",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1966","1966",6,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1967","1967",6,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1968","1968",6,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1969","1969",7,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1970","1970",7,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1971","1971",6,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1972","1972",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1973","1973",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1974","1974",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1975","1975",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1976","1976",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1977","1977",8,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1978","1978",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1979","1979",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1980","1980",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1981","1981",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1982","1982",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1983","1983",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1984","1984",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1985","1985",15,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1986","1986",20,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1987","1987",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1988","1988",10,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1989","1989",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1990","1990",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1991","1991",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1992","1992",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1993","1993",19,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1994","1994",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1995","1995",17,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1996","1996",22,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1997","1997",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1998","1998",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","1999","1999",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2000","2000",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2001","2001",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2002","2002",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2003","2003",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2004","2004",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2005","2005",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2006","2006",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2007","2007",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2008","2008",8,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2009","2009",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2010","2010",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2011","2011",52,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2012","2012",9,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","NOR","Norway","2013","2013",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1960","1960",69,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1961","1961",101,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1962","1962",120,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1963","1963",90,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1964","1964",79,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1965","1965",84,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1966","1966",115,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1967","1967",107,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1968","1968",78,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1969","1969",113,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1970","1970",123,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1971","1971",124,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1972","1972",103,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1973","1973",100,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1974","1974",105,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1975","1975",133,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1976","1976",134,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1977","1977",168,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1978","1978",155,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1979","1979",133,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1983","1983",195,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1984","1984",257,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1985","1985",223,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1986","1986",219,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1987","1987",232,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1988","1988",238,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1989","1989",257,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1990","1990",359,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1991","1991",347,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1992","1992",285,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1993","1993",284,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1994","1994",311,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1995","1995",303,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1996","1996",306,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","1999","1999",223,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2000","2000",214,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2001","2001",187,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2002","2002",194,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2003","2003",184,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2004","2004",140,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2005","2005",145,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2006","2006",162,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2007","2007",115,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2008","2008",132,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2009","2009",120,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2010","2010",108,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2011","2011",126,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2012","2012",99,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","POL","Poland","2013","2013",119,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1960","1960",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1961","1961",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1962","1962",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1963","1963",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1964","1964",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1965","1965",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1966","1966",17,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1967","1967",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1968","1968",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1969","1969",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1970","1970",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1971","1971",30,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1972","1972",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1973","1973",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1974","1974",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1975","1975",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1976","1976",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1977","1977",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1978","1978",40,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1979","1979",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1980","1980",33,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1981","1981",28,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1982","1982",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1983","1983",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1984","1984",41,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1985","1985",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1986","1986",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1987","1987",42,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1988","1988",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1989","1989",39,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1990","1990",47,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1991","1991",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1992","1992",39,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1993","1993",51,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1994","1994",43,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1995","1995",55,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1996","1996",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1997","1997",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1998","1998",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","1999","1999",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2000","2000",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2001","2001",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2002","2002",57,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2003","2003",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2007","2007",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2008","2008",43,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2009","2009",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2010","2010",44,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2011","2011",34,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2012","2012",41,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","PRT","Portugal","2013","2013",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1992","1992",49,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1993","1993",44,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1994","1994",34,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1995","1995",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1996","1996",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1997","1997",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1998","1998",39,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","1999","1999",43,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2000","2000",28,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2001","2001",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2002","2002",40,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2003","2003",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2004","2004",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2005","2005",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2008","2008",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2009","2009",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SVK","Slovak Republic","2010","2010",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1960","1960",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1961","1961",13,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1962","1962",9,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1963","1963",17,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1964","1964",5,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1965","1965",15,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1966","1966",11,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1967","1967",12,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1968","1968",10,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1969","1969",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1971","1971",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1972","1972",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1973","1973",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1974","1974",47,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1975","1975",56,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1976","1976",50,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1977","1977",48,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1978","1978",67,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1979","1979",64,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1980","1980",71,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1981","1981",71,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1982","1982",64,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1983","1983",76,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1984","1984",84,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1985","1985",83,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1986","1986",94,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1987","1987",129,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1988","1988",94,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1989","1989",74,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1990","1990",106,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1991","1991",91,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1992","1992",92,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1993","1993",112,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1994","1994",91,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1995","1995",88,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1996","1996",105,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1997","1997",99,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1998","1998",100,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","1999","1999",100,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2000","2000",113,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2001","2001",96,,
